id,product_name,category,price_clp,rating,store_name,sku
394,TCL Pad 11,tablet,603000,2.9,ABCDigital,TCLTA00394
395,Galaxy Book3,laptop,1567000,2.8,PC Factory,SAMLA00395
396,UHD 4K,tv,172000,3.0,TiendaElectro,LGTV00396
397,Suunto Lite 75,smartwatch,389000,4.1,TiendaElectro,SUUSM00397
398,WH-1000XM5,audio,309000,4.2,Ripley,SONAU00398
399,Surface Pro 9,laptop,769000,4.8,Paris.cl,MICLA00399
400,Oster Plus 43,electrohogar,589000,2.7,OutletCL,OSTEL00400
401,GoPro Alpha 33,camara,1839000,5.0,OutletCL,GOPCA00401
402,Polaroid HERO 51,camara,1971000,4.5,Falabella,POLCA00402
403,Microsoft Tab 30,tablet,523000,5.0,Paris.cl,MICTA00403
404,Fossil Active 6,smartwatch,148000,3.3,La Polar,FOSSM00404
405,4T-C,tv,1437000,4.6,Hites,SHATV00405
406,Realme Lite 32,tablet,252000,4.5,PC Factory,REATA00406
407,Aspire 5,laptop,1572000,5.0,TiendaElectro,ACELA00407
408,Crystal UHD,tv,1600000,4.5,OutletCL,SAMTV00408
409,ExpertBook,laptop,1735000,3.2,Paris,ASULA00409
410,Samsung Plus 75,electrohogar,577000,2.6,Hites,SAMEL00410
411,Onyx Studio 7,audio,320000,2.8,SóloParaTi,HARAU00411
412,Microsoft Tab 3,tablet,89000,3.1,PC Factory,MICTA00412
413,Xiaomi 10 79,tablet,141000,4.9,TiendaElectro,XIATA00413
414,Surface Pro 9,laptop,985000,2.9,SóloParaTi,MICLA00414
415,Microsoft 10 92,tablet,506000,2.6,La Polar,MICTA00415
416,Lenovo 11 66,tablet,252000,3.8,Ripley,LENTA00416
417,iPhone 15 Pro,celular,1022000,2.7,Ripley,APPCE00417
418,WH-1000XM5,audio,197000,4.6,Falabella,SONAU00418
419,Aura Studio 3,audio,317000,3.9,PC Factory,HARAU00419
420,LG 2024 98,electrohogar,1180000,3.4,Paris.cl,LGEL00420
421,C835,tv,712000,4.9,Hites,TCLTV00421
422,Aura Studio 3,audio,202000,3.5,La Polar,HARAU00422
423,Samsung Plus 31,electrohogar,163000,4.4,PC Factory,SAMEL00423
424,Canon Alpha 86,camara,924000,4.9,Paris,CANCA00424
425,IdeaPad 3,laptop,329000,2.5,ABCDigital,LENLA00425
426,TCL 11 43,tablet,271000,4.7,PC Factory,TCLTA00426
427,Canon Lumix 7,camara,905000,2.6,Hites,CANCA00427
428,Samsung 10 87,tablet,780000,4.0,ABCDigital,SAMTA00428
429,Soundcore Space,audio,64000,4.2,PC Factory,ANKAU00429
430,WH-CH720N,audio,46000,4.5,Hites,SONAU00430
431,Charge 5,audio,216000,3.1,MercadoLibre Chile,JBLAU00431
432,Sony Coolpix 62,camara,817000,4.3,Ripley,SONCA00432
433,MacBook Pro 14,laptop,1345000,3.6,OutletCL,APPLA00433
434,Reno 10,celular,258000,4.5,PC Factory,OPPCE00434
435,Hamilton Beach Deluxe 47,electrohogar,181000,3.8,Paris.cl,HAMEL00435
436,Alienware m16,laptop,1513000,3.0,MercadoLibre Chile,DELLA00436
437,Galaxy F54,celular,861000,3.6,SóloParaTi,SAMCE00437
438,ROG Strix,laptop,500000,3.8,PC Factory,ASULA00438
439,Alcatel Lite 64,tablet,227000,2.6,La Polar,ALCTA00439
440,Suunto Active 45,smartwatch,416000,4.4,TiendaElectro,SUUSM00440
441,Xiaomi Active 89,smartwatch,448000,2.5,OutletCL,XIASM00441
442,Black+Decker Deluxe 50,electrohogar,945000,3.5,PC Factory,BLAEL00442
443,Hamilton Beach Plus 76,electrohogar,1175000,3.5,Paris,HAMEL00443
444,Mabe Smart 95,electrohogar,615000,4.3,ABCDigital,MABEL00444
445,MacBook Air M1,laptop,876000,3.3,ABCDigital,APPLA00445
446,Samsung Deluxe 75,electrohogar,516000,3.5,La Polar,SAMEL00446
447,Samsung Watch 31,smartwatch,60000,3.6,Paris.cl,SAMSM00447
448,Lenovo Tab 89,tablet,86000,2.5,Paris,LENTA00448
449,Philips Plus 38,electrohogar,733000,4.1,Paris,PHIEL00449
450,Realme Tab 76,tablet,701000,2.5,Ripley,REATA00450
451,OLED LZ1000,tv,270000,3.5,SóloParaTi,PANTV00451
452,UHD 4K,tv,812000,2.6,ABCDigital,AOCTV00452
453,Amazon 10 72,tablet,470000,3.8,Hites,AMATA00453
454,Realme Pad 24,tablet,766000,3.6,OutletCL,REATA00454
455,Tecno Spark 10,celular,1097000,3.8,Paris.cl,TECCE00455
456,Sony Coolpix 60,camara,1798000,3.9,Paris,SONCA00456
457,TCL 10 65,tablet,639000,5.0,Paris,TCLTA00457
458,GoPro Alpha 44,camara,503000,4.5,MercadoLibre Chile,GOPCA00458
459,Lenovo Pad 23,tablet,394000,2.9,PC Factory,LENTA00459
460,Samsung 2024 91,electrohogar,406000,4.0,Ripley,SAMEL00460
461,C835,tv,677000,4.8,ABCDigital,TCLTV00461
462,Garmin 2024 40,smartwatch,284000,2.9,PC Factory,GARSM00462
463,Olympus Coolpix 6,camara,1274000,4.5,SóloParaTi,OLYCA00463
464,Realme GT 3,celular,989000,3.4,SóloParaTi,REACE00464
465,GoPro HERO 95,camara,1913000,4.2,Ripley,GOPCA00465
466,TUF Gaming,laptop,385000,2.5,PC Factory,ASULA00466
467,LG Plus 44,electrohogar,127000,3.5,PC Factory,LGEL00467
468,U8H,tv,1196000,4.5,PC Factory,HISTV00468
469,QLED Q80,tv,1170000,3.8,OutletCL,SAMTV00469
470,Bravia A80,tv,987000,2.6,SóloParaTi,SONTV00470
471,Vostro,laptop,2252000,4.7,TiendaElectro,DELLA00471
472,Kodak Lumix 14,camara,593000,4.2,SóloParaTi,KODCA00472
473,Apple Watch 66,smartwatch,137000,3.7,PC Factory,APPSM00473
474,TCL Pad 20,tablet,454000,4.6,TiendaElectro,TCLTA00474
475,Garmin Pro 68,smartwatch,315000,2.7,Hites,GARSM00475
476,Xiaomi Pad 76,tablet,736000,3.1,MercadoLibre Chile,XIATA00476
477,CX Plus,audio,269000,4.1,OutletCL,SENAU00477
478,UHD 4K,tv,358000,4.5,PC Factory,AOCTV00478
479,OLED C3,tv,324000,3.0,PC Factory,LGTV00479
480,Crystal UHD,tv,233000,2.8,Paris.cl,SAMTV00480
481,Hamilton Beach Plus 60,electrohogar,613000,4.8,Hites,HAMEL00481
482,Bravia A80,tv,1886000,3.1,Paris.cl,SONTV00482
483,Reno 10,celular,914000,2.8,OutletCL,OPPCE00483
484,Xiaomi 2024 22,smartwatch,370000,2.7,Hites,XIASM00484
485,Vivo Y27,celular,120000,2.9,TiendaElectro,VIVCE00485
486,Neo QLED 8K,tv,1147000,3.2,ABCDigital,SAMTV00486
487,Major IV,audio,343000,4.5,Paris.cl,MARAU00487
488,Whirlpool Pro 44,electrohogar,37000,3.5,MercadoLibre Chile,WHIEL00488
489,Lenovo 10 54,tablet,164000,4.3,La Polar,LENTA00489
490,Nitro 5,laptop,1640000,3.2,PC Factory,ACELA00490
491,MateBook 14,laptop,1495000,3.5,OutletCL,HUALA00491
492,C735,tv,906000,4.6,Paris,TCLTV00492
493,MacBook Pro 16,laptop,711000,2.8,Ripley,APPLA00493
494,Olympus Coolpix 55,camara,244000,4.8,Paris.cl,OLYCA00494
495,Fujifilm HERO 33,camara,1836000,4.2,OutletCL,FUJCA00495
496,Poco X6,celular,585000,3.4,OutletCL,XIACE00496
497,Sony EOS 96,camara,1194000,2.9,Paris,SONCA00497
498,Panasonic HERO 62,camara,633000,2.5,Paris.cl,PANCA00498
499,MacBook Air M1,laptop,1934000,3.4,Paris.cl,APPLA00499
500,OLED 808,tv,411000,3.4,Falabella,PHITV00500
501,MateBook X Pro,laptop,791000,3.0,La Polar,HUALA00501
502,Microsoft 11 79,tablet,690000,3.2,OutletCL,MICTA00502
503,Amazon Lite 49,tablet,486000,2.9,ABCDigital,AMATA00503
504,MOMENTUM 4,audio,362000,3.7,ABCDigital,SENAU00504
505,Galaxy S24,celular,708000,4.3,Paris,SAMCE00505
506,Suunto Pro 1,smartwatch,199000,3.6,TiendaElectro,SUUSM00506
507,Kodak HERO 50,camara,102000,4.7,SóloParaTi,KODCA00507
508,Bravia A95,tv,1124000,3.5,La Polar,SONTV00508
509,iPhone 15 Pro Max,celular,331000,4.2,ABCDigital,APPCE00509
510,Insta360 EOS 79,camara,1236000,4.7,Paris.cl,INSCA00510
511,Fujifilm Coolpix 45,camara,1740000,4.7,Paris.cl,FUJCA00511
512,Fitbit Lite 99,smartwatch,450000,2.5,Paris,FITSM00512
513,Emberton II,audio,177000,3.6,TiendaElectro,MARAU00513
514,Polar Active 87,smartwatch,421000,2.6,TiendaElectro,POLSM00514
515,Insta360 EOS 10,camara,319000,4.9,TiendaElectro,INSCA00515
516,Ninja Smart 27,electrohogar,263000,3.8,ABCDigital,NINEL00516
517,QuietComfort Earbuds,audio,180000,3.7,Ripley,BOSAU00517
518,ATH-CKS50,audio,314000,2.6,La Polar,AUDAU00518
519,ATH-S220,audio,362000,3.4,Paris.cl,AUDAU00519
520,Realme 11,celular,984000,4.4,SóloParaTi,REACE00520
521,Realme C55,celular,1041000,4.9,Paris.cl,REACE00521
522,Olympus Alpha 65,camara,1985000,4.2,La Polar,OLYCA00522
523,Philips Smart 75,electrohogar,1139000,3.9,Hites,PHIEL00523
524,Galaxy Book2 Pro,laptop,1904000,3.2,Hites,SAMLA00524
525,Prestige 14,laptop,1795000,3.3,MercadoLibre Chile,MSILA00525
526,GoPro HERO 99,camara,850000,2.8,Paris,GOPCA00526
527,Fly TWS,audio,320000,3.9,TiendaElectro,HARAU00527
528,Canon Alpha 45,camara,674000,3.2,Paris,CANCA00528
529,Moto E40,celular,272000,3.2,La Polar,MOTCE00529
530,Olympus Coolpix 85,camara,277000,4.4,TiendaElectro,OLYCA00530
531,PUS8506,tv,1403000,3.8,PC Factory,PHITV00531
532,Fitbit Pro 67,smartwatch,231000,4.7,SóloParaTi,FITSM00532
533,Emberton II,audio,287000,4.6,Paris.cl,MARAU00533
534,Xiaomi Pad 24,tablet,283000,2.7,SóloParaTi,XIATA00534
535,Soundcore Life,audio,361000,4.7,ABCDigital,ANKAU00535
536,Realme Narzo 60,celular,654000,3.5,Paris.cl,REACE00536
537,TCL 10 38,tablet,571000,4.9,La Polar,TCLTA00537
538,Kodak Coolpix 4,camara,1353000,2.7,Paris.cl,KODCA00538
539,Studio Pro,audio,361000,4.7,OutletCL,BEAAU00539
540,Polaroid HERO 47,camara,905000,4.1,MercadoLibre Chile,POLCA00540
541,Fit Pro,audio,106000,3.4,ABCDigital,BEAAU00541
542,A6H,tv,351000,4.6,TiendaElectro,HISTV00542
543,EliteBook,laptop,1557000,3.3,PC Factory,HPLA00543
544,Nikon Lumix 43,camara,515000,2.9,Hites,NIKCA00544
545,Surface Pro 9,laptop,1055000,3.7,TiendaElectro,MICLA00545
546,Samsung Lite 59,tablet,756000,3.5,Ripley,SAMTA00546
547,UK4,tv,1596000,4.7,Falabella,TOSTV00547
548,Samsung Pro 56,electrohogar,58000,3.8,PC Factory,SAMEL00548
549,Fujifilm EOS 18,camara,1168000,4.0,Falabella,FUJCA00549
550,Xiaomi Pad 55,tablet,382000,4.9,Paris.cl,XIATA00550
551,Hamilton Beach Smart 71,electrohogar,921000,3.9,OutletCL,HAMEL00551
552,Panasonic Coolpix 65,camara,589000,3.7,Paris,PANCA00552
553,iPhone 15 Pro,celular,1046000,4.1,Ripley,APPCE00553
554,Realme 11,celular,738000,3.6,TiendaElectro,REACE00554
555,MacBook Air M2,laptop,1892000,2.6,MercadoLibre Chile,APPLA00555
556,Poco X6,celular,1041000,3.2,TiendaElectro,XIACE00556
557,Huawei Pro 51,smartwatch,219000,2.9,La Polar,HUASM00557
558,Mabe Smart 51,electrohogar,166000,2.8,ABCDigital,MABEL00558
559,HD 450BT,audio,272000,4.1,TiendaElectro,SENAU00559
560,Suunto Watch 64,smartwatch,326000,3.8,PC Factory,SUUSM00560
561,Realme Lite 90,tablet,598000,4.8,La Polar,REATA00561
562,Summit E16,laptop,1323000,2.9,Paris,MSILA00562
563,OnePlus CE 3 Lite,celular,613000,3.1,Paris,ONECE00563
564,Whirlpool Deluxe 91,electrohogar,676000,4.3,Paris,WHIEL00564
565,Pixel 6a,celular,697000,3.1,PC Factory,GOOCE00565
566,LG Smart 34,electrohogar,529000,3.2,Paris.cl,LGEL00566
567,Fossil Watch 98,smartwatch,204000,3.3,SóloParaTi,FOSSM00567
568,Reno 10,celular,332000,4.9,La Polar,OPPCE00568
569,ATH-M50x,audio,366000,3.0,ABCDigital,AUDAU00569
570,Lenovo Lite 45,tablet,546000,2.6,MercadoLibre Chile,LENTA00570
571,Black+Decker 2024 85,electrohogar,454000,4.0,Paris,BLAEL00571
572,Apple 11 50,tablet,291000,4.1,ABCDigital,APPTA00572
573,Victus Gaming,laptop,391000,3.5,Paris,HPLA00573
574,Galaxy Book2 Pro,laptop,2345000,3.8,MercadoLibre Chile,SAMLA00574
575,Suunto Lite 52,smartwatch,402000,2.8,Hites,SUUSM00575
576,Philips Pro 76,electrohogar,139000,3.2,Paris,PHIEL00576
577,Black+Decker Pro 59,electrohogar,930000,3.2,ABCDigital,BLAEL00577
578,Apple Pro 71,smartwatch,111000,2.6,Hites,APPSM00578
579,MacBook Air M1,laptop,1524000,3.3,OutletCL,APPLA00579
580,LG Deluxe 41,electrohogar,885000,3.0,Paris,LGEL00580
581,Smart TV,tv,173000,4.3,TiendaElectro,SHATV00581
582,Realme GT 3,celular,164000,4.2,PC Factory,REACE00582
583,ExpertBook,laptop,1096000,3.9,Paris.cl,ASULA00583
584,Whirlpool Plus 34,electrohogar,552000,2.6,Paris,WHIEL00584
585,Aspire 5,laptop,1128000,3.9,Ripley,ACELA00585
586,C735,tv,237000,3.9,Hites,TCLTV00586
587,Xiaomi 2024 97,smartwatch,151000,3.0,Paris.cl,XIASM00587
588,Major IV,audio,365000,3.5,Paris.cl,MARAU00588
589,Moto E40,celular,321000,3.7,Ripley,MOTCE00589
590,Panasonic EOS 65,camara,421000,3.6,Paris,PANCA00590
591,Prestige 14,laptop,619000,2.7,Paris,MSILA00591
592,HD 450BT,audio,87000,5.0,La Polar,SENAU00592
593,LG Deluxe 62,electrohogar,370000,2.9,MercadoLibre Chile,LGEL00593
594,Soundcore Life,audio,270000,2.8,Paris,ANKAU00594
595,UK4,tv,155000,3.4,Falabella,TOSTV00595
596,Polar Pro 34,smartwatch,414000,4.0,Paris.cl,POLSM00596
597,Moto Edge 40,celular,574000,3.7,Hites,MOTCE00597
598,Xiaomi Tab 58,tablet,786000,4.9,Falabella,XIATA00598
599,Huawei 2024 99,smartwatch,116000,4.0,La Polar,HUASM00599
600,Huawei Pro 60,smartwatch,294000,3.8,Ripley,HUASM00600
601,Vivo Y36,celular,244000,2.9,PC Factory,VIVCE00601
602,Crosshair 17,laptop,936000,4.2,SóloParaTi,MSILA00602
603,Realme Lite 21,tablet,750000,2.9,TiendaElectro,REATA00603
604,Mabe Plus 69,electrohogar,456000,4.5,TiendaElectro,MABEL00604
605,Mabe Smart 47,electrohogar,778000,4.5,PC Factory,MABEL00605
606,Nikon EOS 92,camara,480000,3.7,OutletCL,NIKCA00606
607,Fitbit Watch 40,smartwatch,209000,2.9,Falabella,FITSM00607
608,Fit Pro,audio,79000,3.0,OutletCL,BEAAU00608
609,Soundcore Motion,audio,324000,3.0,Ripley,ANKAU00609
610,Xiaomi Lite 71,smartwatch,211000,4.7,Falabella,XIASM00610
611,Smart TV,tv,903000,3.8,ABCDigital,SHATV00611
612,Pixel 6a,celular,940000,3.2,Ripley,GOOCE00612
613,Vivo T2,celular,698000,3.1,Falabella,VIVCE00613
614,C835,tv,1880000,3.7,ABCDigital,TCLTV00614
615,Moto E40,celular,805000,3.1,Paris.cl,MOTCE00615
616,HD 250BT,audio,285000,4.6,TiendaElectro,SENAU00616
617,Olympus Alpha 14,camara,1435000,4.6,ABCDigital,OLYCA00617
618,Samsung Plus 5,electrohogar,368000,3.5,La Polar,SAMEL00618
619,Black+Decker Pro 18,electrohogar,1015000,4.6,ABCDigital,BLAEL00619
620,Olympus HERO 65,camara,1602000,3.3,ABCDigital,OLYCA00620
621,Swift 3,laptop,1911000,3.5,Hites,ACELA00621
622,Victus Gaming,laptop,1866000,3.3,ABCDigital,HPLA00622
623,Olympus Coolpix 47,camara,1888000,4.4,MercadoLibre Chile,OLYCA00623
624,Mabe Deluxe 17,electrohogar,1009000,4.5,TiendaElectro,MABEL00624
625,Huawei Pro 31,smartwatch,199000,2.7,PC Factory,HUASM00625
626,Moto Edge 40,celular,983000,4.1,SóloParaTi,MOTCE00626
627,Hamilton Beach 2024 33,electrohogar,121000,3.0,Paris.cl,HAMEL00627
628,Huawei Active 55,smartwatch,208000,4.5,Paris.cl,HUASM00628
629,OLED LZ1000,tv,1452000,4.4,Falabella,PANTV00629
630,Z870,tv,1271000,3.6,Paris.cl,TOSTV00630
631,Apple 10 34,tablet,166000,4.3,Hites,APPTA00631
632,Hesh Evo,audio,284000,4.3,ABCDigital,SKUAU00632
633,KitchenAid 2024 94,electrohogar,590000,3.1,OutletCL,KITEL00633
634,LG 2024 47,electrohogar,695000,4.7,TiendaElectro,LGEL00634
635,Vivo V29,celular,336000,3.3,ABCDigital,VIVCE00635
636,Apple 2024 44,smartwatch,395000,2.5,Hites,APPSM00636
637,Apple Pad 24,tablet,731000,4.6,ABCDigital,APPTA00637
638,Stockwell II,audio,397000,4.1,Paris,MARAU00638
639,KitchenAid Plus 10,electrohogar,698000,3.4,Ripley,KITEL00639
640,Samsung Plus 95,electrohogar,708000,4.7,Hites,SAMEL00640
641,Realme Lite 38,tablet,538000,3.4,Paris.cl,REATA00641
642,Alcatel 10 49,tablet,392000,2.9,Paris.cl,ALCTA00642
643,Soundcore Space,audio,190000,4.7,La Polar,ANKAU00643
644,Reno 11,celular,624000,4.8,PC Factory,OPPCE00644
645,Huawei 11 20,tablet,124000,3.3,OutletCL,HUATA00645
646,Tecno Camon 20,celular,1070000,4.3,Paris,TECCE00646
647,Microsoft Tab 1,tablet,736000,4.2,MercadoLibre Chile,MICTA00647
648,XPS 13,laptop,1779000,2.7,ABCDigital,DELLA00648
649,MateBook D15,laptop,1257000,4.5,Hites,HUALA00649
650,Surface Laptop Studio,laptop,1656000,5.0,SóloParaTi,MICLA00650
651,A78,celular,353000,4.8,PC Factory,OPPCE00651
652,Hamilton Beach 2024 75,electrohogar,201000,2.9,La Polar,HAMEL00652
653,Galaxy Z Fold5,celular,929000,3.5,TiendaElectro,SAMCE00653
654,Inspiron 15,laptop,1929000,4.7,SóloParaTi,DELLA00654
655,Prestige 14,laptop,571000,4.2,Paris.cl,MSILA00655
656,Amazfit Active 5,smartwatch,374000,4.4,Ripley,AMASM00656
657,Moto G14,celular,644000,3.3,ABCDigital,MOTCE00657
658,Kodak Lumix 21,camara,906000,4.4,La Polar,KODCA00658
659,Ninja 2024 29,electrohogar,221000,2.7,Falabella,NINEL00659
660,Samsung Watch 81,smartwatch,289000,4.4,PC Factory,SAMSM00660
661,Kodak Alpha 98,camara,750000,4.3,SóloParaTi,KODCA00661
662,Soundcore Life,audio,324000,4.6,SóloParaTi,ANKAU00662
663,Predator Helios,laptop,2424000,3.9,OutletCL,ACELA00663
664,Apple 11 88,tablet,679000,4.8,Ripley,APPTA00664
665,Charge 5,audio,97000,4.5,Ripley,JBLAU00665
666,Realme Lite 95,tablet,448000,4.1,Ripley,REATA00666
667,Pixel 8 Pro,celular,423000,3.8,Ripley,GOOCE00667
668,Realme Lite 95,tablet,540000,4.0,OutletCL,REATA00668
669,Fujifilm EOS 39,camara,354000,3.8,TiendaElectro,FUJCA00669
670,Pixel 6a,celular,668000,4.6,PC Factory,GOOCE00670
671,U8H,tv,1432000,4.4,Paris,HISTV00671
672,Huawei 11 27,tablet,208000,3.6,Paris.cl,HUATA00672
673,ZenBook 14,laptop,862000,4.8,Ripley,ASULA00673
674,Fujifilm Alpha 82,camara,760000,4.3,Paris.cl,FUJCA00674
675,C645,tv,519000,3.0,Ripley,TCLTV00675
676,Predator Helios,laptop,480000,4.3,ABCDigital,ACELA00676
677,Mabe Deluxe 28,electrohogar,405000,3.8,TiendaElectro,MABEL00677
678,Lenovo Tab 55,tablet,777000,3.5,MercadoLibre Chile,LENTA00678
679,ProBook,laptop,1474000,3.7,OutletCL,HPLA00679
680,ThinkBook,laptop,2099000,2.9,MercadoLibre Chile,LENLA00680
681,Kodak HERO 74,camara,964000,3.3,Paris.cl,KODCA00681
682,Moto G14,celular,134000,3.9,Falabella,MOTCE00682
683,Nikon HERO 44,camara,630000,2.8,ABCDigital,NIKCA00683
684,ThinkPad X1,laptop,204000,3.3,TiendaElectro,LENLA00684
685,Tecno Spark 10,celular,189000,3.7,Ripley,TECCE00685
686,Samsung 10 67,tablet,537000,2.8,PC Factory,SAMTA00686
687,Sony Lumix 85,camara,239000,4.1,PC Factory,SONCA00687
688,Huawei Active 60,smartwatch,337000,4.9,Paris.cl,HUASM00688
689,Onyx Studio 7,audio,318000,3.3,Hites,HARAU00689
690,Alcatel 10 71,tablet,115000,4.8,MercadoLibre Chile,ALCTA00690
691,Nikon Alpha 55,camara,223000,3.7,MercadoLibre Chile,NIKCA00691
692,QuietComfort 45,audio,207000,3.8,La Polar,BOSAU00692
693,Realme 11 46,tablet,332000,4.7,Paris,REATA00693
694,LG 2024 76,electrohogar,583000,4.1,La Polar,LGEL00694
695,Canon Coolpix 94,camara,1446000,3.2,TiendaElectro,CANCA00695
696,Nikon Lumix 16,camara,752000,2.9,TiendaElectro,NIKCA00696
697,Bravia X80,tv,198000,2.8,Ripley,SONTV00697
698,GoPro HERO 87,camara,862000,4.2,PC Factory,GOPCA00698
699,OnePlus 12,celular,283000,3.5,ABCDigital,ONECE00699
700,Huawei Tab 28,tablet,251000,4.3,Hites,HUATA00700
701,Galaxy Book3,laptop,292000,4.1,Ripley,SAMLA00701
702,ProBook,laptop,684000,4.7,OutletCL,HPLA00702
703,KitchenAid Plus 83,electrohogar,432000,4.7,Ripley,KITEL00703
704,Huawei 10 77,tablet,203000,3.0,Ripley,HUATA00704
705,Sony Coolpix 24,camara,975000,4.9,Falabella,SONCA00705
706,Alcatel 10 60,tablet,122000,3.1,ABCDigital,ALCTA00706
707,MateBook D15,laptop,2440000,3.3,MercadoLibre Chile,HUALA00707
708,GoPro Alpha 15,camara,1257000,4.3,Paris,GOPCA00708
709,Amazon Lite 32,tablet,498000,4.2,ABCDigital,AMATA00709
710,Philips 2024 37,electrohogar,773000,2.6,Paris.cl,PHIEL00710
711,Huawei 10 50,tablet,740000,4.7,Falabella,HUATA00711
712,iPhone 15 Pro Max,celular,828000,4.8,ABCDigital,APPCE00712
713,Ambient Light,tv,1037000,4.8,TiendaElectro,PHITV00713
714,Black+Decker Deluxe 51,electrohogar,59000,3.1,ABCDigital,BLAEL00714
715,Ninja Deluxe 31,electrohogar,982000,4.7,Hites,NINEL00715
716,LG Deluxe 54,electrohogar,600000,3.6,Ripley,LGEL00716
717,Tecno Camon 20,celular,276000,2.6,TiendaElectro,TECCE00717
718,Hesh Evo,audio,174000,3.9,ABCDigital,SKUAU00718
719,Amazfit Active 9,smartwatch,115000,4.6,SóloParaTi,AMASM00719
720,Aspire 5,laptop,922000,3.7,SóloParaTi,ACELA00720
721,MateBook D15,laptop,1355000,3.1,ABCDigital,HUALA00721
722,Galaxy Book2 Pro,laptop,1010000,3.1,ABCDigital,SAMLA00722
723,Pixel 8,celular,976000,3.2,PC Factory,GOOCE00723
724,Philips 2024 29,electrohogar,916000,4.2,Falabella,PHIEL00724
725,Alienware m16,laptop,371000,4.6,TiendaElectro,DELLA00725
726,Apple Pro 20,smartwatch,346000,2.9,Falabella,APPSM00726
727,Polar 2024 16,smartwatch,279000,4.0,PC Factory,POLSM00727
728,Bravia A95,tv,1373000,2.7,Hites,SONTV00728
729,Xiaomi 10 87,tablet,228000,3.3,Hites,XIATA00729
730,Realme 11 27,tablet,161000,3.3,Hites,REATA00730
731,Fossil 2024 22,smartwatch,328000,4.0,Hites,FOSSM00731
732,Realme C55,celular,476000,4.7,Falabella,REACE00732
733,Aura Studio 3,audio,90000,4.9,La Polar,HARAU00733
734,MateBook D15,laptop,1966000,3.7,OutletCL,HUALA00734
735,Smart TV,tv,1224000,3.9,PC Factory,AOCTV00735
736,SoundLink Flex,audio,289000,3.4,OutletCL,BOSAU00736
737,OLED 808,tv,1654000,2.6,Paris.cl,PHITV00737
738,OLED G3,tv,183000,2.9,Paris,LGTV00738
739,Suunto 2024 58,smartwatch,432000,3.7,ABCDigital,SUUSM00739
740,Moto G84,celular,555000,4.0,SóloParaTi,MOTCE00740
741,Whirlpool Pro 58,electrohogar,273000,5.0,Hites,WHIEL00741
742,Studio Pro,audio,44000,3.7,PC Factory,BEAAU00742
743,Smart TV,tv,1965000,3.5,Hites,PANTV00743
744,ZenBook 14,laptop,1361000,2.6,Paris.cl,ASULA00744
745,Ambient Light,tv,300000,3.0,SóloParaTi,PHITV00745
746,WF-1000XM5,audio,317000,2.9,Paris,SONAU00746
747,Kodak HERO 57,camara,600000,3.4,Ripley,KODCA00747
748,QuietComfort Earbuds,audio,306000,4.1,Hites,BOSAU00748
749,Aquos,tv,570000,3.3,SóloParaTi,SHATV00749
750,ATH-M50x,audio,325000,4.0,ABCDigital,AUDAU00750
751,Ninja Plus 49,electrohogar,977000,3.0,OutletCL,NINEL00751
752,Crusher Evo,audio,204000,4.9,Paris,SKUAU00752
753,Philips Pro 67,electrohogar,902000,4.9,MercadoLibre Chile,PHIEL00753
754,NanoCell 75,tv,1017000,4.1,Hites,LGTV00754
755,Xiaomi Active 92,smartwatch,409000,4.4,PC Factory,XIASM00755
756,Fujifilm Lumix 74,camara,912000,4.4,Hites,FUJCA00756
757,Insta360 EOS 70,camara,534000,4.4,TiendaElectro,INSCA00757
758,A98,celular,224000,4.5,La Polar,OPPCE00758
759,Microsoft Pad 45,tablet,764000,3.2,SóloParaTi,MICTA00759
760,Crystal UHD,tv,1796000,3.9,Paris,SAMTV00760
761,Black+Decker Pro 94,electrohogar,1130000,4.6,TiendaElectro,BLAEL00761
762,Garmin Pro 39,smartwatch,276000,4.6,La Polar,GARSM00762
763,Olympus Coolpix 78,camara,727000,3.9,La Polar,OLYCA00763
764,Galaxy F54,celular,586000,2.6,Hites,SAMCE00764
765,Gaming TV,tv,624000,2.8,Paris,AOCTV00765
766,Soundcore Space,audio,96000,3.5,Paris,ANKAU00766
767,Amazfit Pro 88,smartwatch,218000,3.2,Paris,AMASM00767
768,Apple 10 43,tablet,343000,4.4,MercadoLibre Chile,APPTA00768
769,Pixel 8,celular,1054000,3.6,PC Factory,GOOCE00769
770,ZenBook 14,laptop,1623000,2.6,SóloParaTi,ASULA00770
771,Katana 15,laptop,2202000,4.9,SóloParaTi,MSILA00771
772,Moto E40,celular,449000,3.0,La Polar,MOTCE00772
773,HD 250BT,audio,144000,2.7,ABCDigital,SENAU00773
774,Apple Watch 83,smartwatch,146000,3.7,Ripley,APPSM00774
775,Crosshair 17,laptop,282000,2.8,La Polar,MSILA00775
776,Ninja 2024 13,electrohogar,344000,2.7,PC Factory,NINEL00776
777,Fitbit 2024 13,smartwatch,174000,2.9,SóloParaTi,FITSM00777
778,Fujifilm Lumix 10,camara,828000,3.8,Paris.cl,FUJCA00778
779,Apple 11 46,tablet,264000,3.1,PC Factory,APPTA00779
